material,material_E_GPa,material_yield_MPa,panel_width_m,sigma_max_MPa,sigma_min_MPa,delta_sigma_MPa,stress_ratio_R,load_cycles_N,beta_ratio,crack_length_m,crack_length_mm,crack_area_m2,initial_crack_m,crack_growth_from_initial,K_max_MPa_sqrtm,K_min_MPa_sqrtm,delta_K_MPa_sqrtm,geometry_factor_alpha,SIF_normalized,K_murakami,da_dN_current,paris_C,paris_m,crack_growth_index,tofd_depth_m,tofd_depth_mm,ut_amplitude,tofd_t1_us,tofd_tL_us,crack_present,crack_stage,crack_length_label,RUL_cycles
titanium_6al4v,114.0,950.0,0.22353764337745774,175.6742398044847,59.60571786535259,116.06852193913211,0.3392968595264184,56077,2.947271605743046,0.0062223287819533095,6.222328781953309,0.00012163422234510592,0.0028069463891527385,0.003415382392800571,34.76268763629944,11.794870743694254,22.967816892605185,1.4153174108038828,0.6320488661145353,2.1600388190011977,1.1338434595781873e-07,5e-12,3.2,0.006358253968276601,0.025005592994843614,25.005592994843614,0.1835426691060963,3.0067816174084285,1.0,1,3,6.222328781953309,832298.4089268378
steel_4340,210.0,1170.0,0.25184900758498785,456.6235299560578,70.65948494068512,385.9640450153727,0.15474341619557996,188598,6.462310478761188,0.0030772469315483047,3.077246931548305,2.9749150399481595e-05,0.0007659225053521397,0.002311324426196165,63.503011289568775,9.826672905654354,53.67633838391442,1.414424996412375,1.058383521492813,2.776650080808892,2.3031749823020692e-06,1e-11,3.1,0.43437419531220567,0.01683905386912256,16.83905386912256,0.1438685705583591,2.0738493646098215,1.0,1,4,3.077246931548305,47870.79024777109
titanium_6al4v,114.0,950.0,0.10668259573087767,225.39172434192145,49.76115242007312,175.63057192184834,0.2207763065186234,16037,4.529471553215091,0.004622941513992598,4.622941513992598,6.714082461597285e-05,0.0022172537294024007,0.002405687784590197,38.48720986347747,8.497064041865688,29.99014582161178,1.4169167228092954,0.6997674520632267,2.059002544664007,2.662572561348265e-07,5e-12,3.2,0.004269967616634213,0.02200523129671493,22.005231296714932,0.12620615231066773,2.5451087832895265,1.0,1,3,4.622941513992598,162941.01124114933
aluminum_2024,73.0,345.0,0.29156085267669957,130.70653396242585,8.13370517174462,122.57282879068123,0.062228757240879874,185402,16.069740813385085,0.010725807707876274,10.725807707876273,0.00036141808966597036,0.0010735428174029104,0.009652264890473362,33.97794784763699,2.1144054681538793,31.86354237948311,1.4161521219100106,1.029634783261727,2.770306513480723,8.238635020684399e-06,3.6e-10,2.9,1.527459410104929,0.042643575066539596,42.6435750665396,0.1719108238119833,4.370121220417819,1.0,1,4,10.725807707876273,14623.366090883139
aluminum_2024,73.0,345.0,0.12618777384653335,234.37818337967593,88.36103133525097,146.01715204442496,0.3770019464316455,117219,2.652506199145873,0.004232275991864811,4.232275991864811,5.627271048996849e-05,0.004232275991864811,0.0,38.263755910782045,14.42551045615021,23.838245454631835,1.415821447382928,1.1595077548721833,1.9601607232458407,3.5513864536575037e-06,3.6e-10,2.9,0.41628996871127893,0.02318838387956524,23.18838387956524,0.12005708994522443,2.3115371844607084,1.0,1,4,4.232275991864811,14797.663651882402
aluminum_2024,73.0,345.0,0.16719199136612645,96.32266811156765,5.353788846891019,90.96887926467663,0.05558181632479166,129202,17.991495530777772,0.019529099213858488,19.529099213858487,0.0011981585638986966,0.001855693673420002,0.017673405540438485,34.262822380595544,1.9043899003272224,32.35843248026832,1.4360798505421155,1.0382673448665316,3.717159817946019,8.61521616457196e-06,3.6e-10,2.9,1.1131031588950264,0.0411646902944281,41.1646902944281,0.5436118908749971,7.073337883648194,1.0,1,4,19.529099213858487,6466.151961454143
titanium_6al4v,114.0,950.0,0.21695117080660165,456.30274783639425,197.81579388669414,258.48695394970014,0.43351874347603164,127888,2.3067053386938228,0.00316949706548323,3.1694970654832297,3.1559533913773755e-05,0.00316949706548323,0.0,64.40670256182464,27.921512766036727,36.48518979578792,1.4145160110959776,1.171030955669539,2.8578797832415486,4.985895314480643e-07,5e-12,3.2,0.06376361799783005,0.022893322655887612,22.893322655887612,0.06417258941679042,2.0598395335302007,1.0,1,4,3.1694970654832297,189451.49033344036
steel_4340,210.0,1170.0,0.24729021164718284,243.1321670283606,41.45391387742598,201.67825315093464,0.1704995039697504,50812,5.865119702503168,0.009948339179003392,9.948339179003392,0.0003109217046540282,0.0030800720553584814,0.006868267123644911,60.88646588174054,10.381112231307892,50.50535365043265,1.41653763433988,1.0147744313623424,4.779621684451532,1.906979353770902e-06,1e-11,3.1,0.09689743492380706,0.027613991460113896,27.613991460113894,0.17283608696377978,4.37404196929341,1.0,1,4,9.948339179003392,53137.57375603061
aluminum_2024,73.0,345.0,0.2671378765800722,150.58341356511067,9.741324581593233,140.84208898351744,0.06469055489555088,60871,15.458207177455753,0.008129984287424431,8.129984287424431,0.00020764873283139008,0.0007910910208180921,0.007338893266606339,34.06571655142148,2.2037301066260073,31.861986444795473,1.4155349643755482,1.0322944409521662,2.4191754260963494,8.237468397987683e-06,3.6e-10,2.9,0.5014229388539082,0.03180347988562785,31.80347988562785,0.08733796130922036,3.5156920615670995,1.0,1,4,8.129984287424431,13606.372098615686
steel_4340,210.0,1170.0,0.2731308224887115,398.24584507857037,127.78336970967466,270.4624753688957,0.3208655439568092,146639,3.1165702233662307,0.0036425627498176396,3.64256274981764,4.1683478780480005e-05,0.002495210064706345,0.0011473526851112944,60.2590214627334,19.335043699944993,40.92397776278841,1.4144655162795654,1.00431702437889,2.8665453285384186,9.934163512178027e-07,1e-11,3.1,0.14567358032622738,0.02404545324651117,24.04545324651117,0.11332825332336238,2.2326950262539746,1.0,1,4,3.64256274981764,120056.71863956854
titanium_6al4v,114.0,950.0,0.14612783191120315,280.5636998956058,27.186948328340264,253.37675156726553,0.09690116126375645,12093,10.31979376674432,0.0061720913477328315,6.172091347732832,0.00011967806611813109,0.00269450180879569,0.0034775895389371416,55.350919320018946,5.363568359126328,49.98735096089262,1.4167794518165888,1.0063803512730718,3.4218765951021464,1.3655965019146738e-06,5e-12,3.2,0.01651415849765415,0.02381395271730528,23.81395271730528,0.16796120088227695,3.012189484005092,1.0,1,4,6.172091347732832,43633.264239301374
titanium_6al4v,114.0,950.0,0.050730258155340505,233.13735933541875,105.18365150101393,127.95370783440482,0.451166007030578,29933,2.2164790441142976,0.000837397363445088,0.837397363445088,2.202992664512767e-06,0.000678946842448563,0.00015845052099652498,16.9155540481659,7.63172297662094,9.283831071544963,1.4145999003110115,0.3075555281484709,0.38578379446476635,6.247368716541398e-09,5e-12,3.2,0.00018700248779223368,0.007039892553926651,7.039892553926651,0.0,1.248749589125249,1.0,1,2,0.837397363445088,3520076.980286299
steel_4340,210.0,1170.0,0.1017481446096067,324.8510319840957,57.27365609864515,267.5773758854506,0.17630744698218842,55245,5.671910161009964,0.0056354312682942755,5.635431268294275,9.977096834916352e-05,0.002824576828006906,0.0028108544402873693,61.320672985379154,10.81129130128185,50.509381684097306,1.4186790215731246,1.022011216422986,3.617528207954805,1.9074508733473326e-06,1e-11,3.1,0.10537712349807339,0.028956819350250063,28.956819350250065,0.23598095511102155,2.876401723825912,1.0,1,4,5.635431268294275,21049.681733385067
aluminum_2024,73.0,345.0,0.1930121608423252,114.89181434837091,47.239326921043784,67.65248742732713,0.4111635558109158,137554,2.432122171012345,0.013396775423009488,13.396775423009489,0.0005638329173066394,0.002807004766803874,0.010589770656205614,33.50137209704379,13.774543275965124,19.72682882107867,1.4213414843242913,1.015193093849812,3.041514442657248,2.0510138885110547e-06,3.6e-10,2.9,0.2821251644202496,0.03220240044403022,32.20240044403022,0.3203215352159642,5.15379964814793,1.0,1,4,13.396775423009489,35815.79694195275
aluminum_2024,73.0,345.0,0.1768529846794522,71.80005235076916,14.744170494174806,57.055881856594354,0.20535041426076145,71028,4.869724775573929,0.031955376117463276,31.955376117463278,0.003208024969161458,0.004434001361083292,0.027521374756379984,33.57251181725688,6.8941292094480096,26.67838260780887,1.4757478912904527,1.0173488429471782,4.533871557811732,4.922265567406052e-06,3.6e-10,2.9,0.34961867872171704,0.07130241923554867,71.30241923554867,0.718394929865687,10.93416885982567,1.0,1,4,31.955376117463278,9676.127046795971
aluminum_2024,73.0,345.0,0.15275526881638646,125.56131847694928,30.112451944476998,95.44886653247228,0.23982268034247411,187356,4.169747409093958,0.011122864687617643,11.122864687617643,0.00038867193332354507,0.004584249511504497,0.006538615176113146,33.37853352705136,8.004929376358595,25.373604150692763,1.4220934019632778,1.0114707129409504,2.7597709543042095,4.256089631338814e-06,3.6e-10,2.9,0.7974039289691148,0.032949660059313886,32.949660059313885,0.24231197030621537,4.486465378887219,1.0,1,4,11.122864687617643,13537.545322237966
steel_4340,210.0,1170.0,0.050525960793970856,374.6270529978297,164.1976236028045,210.4294293950252,0.43829622631058557,67262,2.2815619664755675,0.004030066559883175,4.030066559883175,5.1023977520166865e-05,0.0037290745612921753,0.00030099199859099984,60.01605327854824,26.30480967004274,33.7112436085055,1.4237615183853685,1.0002675546424706,2.9834026627839942,5.446302999967189e-07,1e-11,3.1,0.03663292323837931,0.016778190876717114,16.778190876717115,0.2587990015602182,2.394803234097806,1.0,1,4,4.030066559883175,34347.36517141335
aluminum_2024,73.0,345.0,0.08025625012129826,137.3692914649863,29.68191302378849,107.68737844119781,0.21607385979241245,79931,4.628047099083272,0.00948970777973191,9.489707779731908,0.0002829147244666703,0.0023852650558436397,0.0071044427238882695,34.076381515515195,7.3630152818161845,26.71336623369901,1.4366879782465896,1.0326176216822787,2.575983136310499,4.941007279334111e-06,3.6e-10,2.9,0.3949396528444548,0.03894526721313993,38.94526721313993,0.4323501549916491,3.9616736916995197,1.0,1,4,9.489707779731908,5388.69976699176
steel_4340,210.0,1170.0,0.14047999770946623,350.85769102531134,124.69534283613844,226.16234818917292,0.35540148050265413,75637,2.8137192861033453,0.004789753184791366,4.789753184791366,7.207358793114137e-05,0.0031714735604384233,0.0016182796243529429,60.93792523328453,21.65742884666937,39.28049638661516,1.4158757998472848,1.0156320872214089,3.3208147852963545,8.748802218617334e-07,1e-11,3.1,0.06617331534095593,0.025095422554076995,25.095422554076997,0.15073870435600648,2.655616019821096,1.0,1,4,4.789753184791366,66781.99406558553
steel_4340,210.0,1170.0,0.06661096108894372,104.2512873816606,47.54942795795689,56.701859423703716,0.45610398827862875,23785,2.19248247263541,0.0030394320837895178,3.0394320837895177,2.90224959793898e-05,0.002902853626464937,0.0001365784573245806,14.437393412713988,6.584952715886454,7.852440696827534,1.4172165201752802,0.24062322354523313,0.6261442379238893,5.949965699953841e-09,1e-11,3.1,0.0001415199341734021,0.013923293315835961,13.923293315835961,0.0884259821750309,2.020281832931234,1.0,1,1,3.0394320837895177,4527000.955054938
aluminum_2024,73.0,345.0,0.2520056574766382,126.47911531758331,58.12481642192163,68.35429889566169,0.4595605865519604,51583,2.1759916521625695,0.010911444465844548,10.911444465844548,0.0003740368285717181,0.0014722311425525926,0.009439213323291956,33.1801110953906,15.248271316856915,17.931839778533686,1.416912256317733,1.0054579119815334,2.7271032690087136,1.5553014078678974e-06,3.6e-10,2.9,0.08022711252204975,0.03863427199001078,38.63427199001078,0.26195918758440134,4.414274592459981,1.0,1,4,10.911444465844548,65897.90305606663
titanium_6al4v,114.0,950.0,0.26543562372957386,84.9265901291484,24.98034678274911,59.946243346399285,0.29414046583951314,94547,3.3997362353591054,0.003646000733515899,3.646000733515899,4.176220069119364e-05,0.003156284943289219,0.00048971579022668,12.856539160537713,3.7816284177645065,9.074910742773206,1.4144808680051641,0.23375525746432205,0.6118725314058939,5.808520993037583e-09,5e-12,3.2,0.0005491782343287244,0.022901233535089178,22.90123353508918,0.020284312128042915,2.1983594480082886,1.0,1,1,3.646000733515899,19936233.351587556
steel_4340,210.0,1170.0,0.1482435563363228,216.52355060341486,13.49789182343747,203.0256587799774,0.06233913948769595,102665,16.04128655316734,0.012379034760730585,12.379034760730585,0.00048141923408214773,0.0028661566949299572,0.009512878065800628,60.83566523426476,3.792443020865606,57.043222213399154,1.4247372976737513,1.0139277539044127,5.296542247236678,2.781202133356659e-06,1e-11,3.1,0.2855321170210614,0.033139642038468434,33.13964203846843,0.3125109968741419,5.167768331921121,1.0,1,4,12.379034760730585,19534.921586243214
aluminum_2024,73.0,345.0,0.05167759757601499,149.05134159829456,32.86725546043683,116.18408613785772,0.2205096251264665,143810,4.534949435547229,0.0075142764873551305,7.51427648735513,0.00017738799069475303,0.002236435263028022,0.005277841224327109,33.2153728196826,7.324309408904033,25.891063410778568,1.4503897444554934,1.0065264490812909,2.2132148647672114,4.51270741932771e-06,3.6e-10,2.9,0.648972453973518,0.028536651682272096,28.536651682272097,0.662406526336099,3.338782468470479,1.0,1,4,7.51427648735513,3488.0706766929306
steel_4340,210.0,1170.0,0.189922111209485,428.77551278510424,133.39192629995654,295.3835864851477,0.3110996834532632,6744,3.214403784985628,0.0031835885806433205,3.1835885806433204,3.1840783747918256e-05,0.0009736663333865558,0.002209922247256765,60.65976411069561,18.87123341318702,41.78853069750859,1.4146119961890538,1.0109960685115935,2.6974129077481055,1.0599295849812406e-06,1e-11,3.1,0.007148165121113487,0.01567412304994076,15.67412304994076,0.04326514101059669,2.074617939210272,1.0,1,4,3.1835885806433204,77629.08275183318
titanium_6al4v,114.0,950.0,0.102216017676435,111.10507117877171,10.52009379625963,100.58497738251208,0.09468599123916183,115650,10.561224389299133,0.029120672692562292,29.12067269256229,0.00266411322700076,0.004665367985114011,0.02445530470744828,55.036452506418335,5.211181059857274,49.82527144656106,1.637724752337305,1.0006627728439697,6.393457802154455,1.3514779339717969e-06,5e-12,3.2,0.15629842306383832,0.05520335987266019,55.20335987266019,1.0,10.51391797767757,1.0,1,4,29.12067269256229,12487.466378556233
steel_4340,210.0,1170.0,0.1425992465688266,108.52150213001241,46.22648171996723,62.295020410045176,0.4259661063720474,32778,2.347604621684571,0.0023515218289436915,2.3515218289436914,1.7371923248421782e-05,0.0021866160550180836,0.00016490577392560797,13.194672845214516,5.620483416729011,7.5741894284855045,1.4145991291957463,0.21991121408690859,0.5042725514415708,5.320373281315478e-09,1e-11,3.1,0.00017439119541495874,0.01875354058910293,18.75354058910293,0.0,1.7859919848882073,1.0,1,1,2.3515218289436914,11619135.6993928
steel_4340,210.0,1170.0,0.18842787133950278,293.6334233064133,35.04963268671699,258.5837906196963,0.11936526943031919,87836,8.377646234726267,0.006993272098229456,6.993272098229456,0.0001536422736541604,0.0029376716558450183,0.004055600442384438,61.63696897544359,7.3573134086220495,54.27965556682154,1.4161871065126126,1.027282816257393,4.057760711230937,2.384377186128139e-06,1e-11,3.1,0.20943415452075123,0.032321369537037785,32.32136953703778,0.10478467089093285,3.347933671924811,1.0,1,4,6.993272098229456,32628.75960111026
titanium_6al4v,114.0,950.0,0.21934683037967923,129.72691637233947,36.10959935409549,93.617317018244,0.278350864753884,1138,3.592588084409917,0.0015651318376638257,1.5651318376638257,7.695763705732138e-06,0.0015576674666172132,7.464371046612484e-06,12.865231753953333,3.5810483839720377,9.284183369981296,1.414285600789147,0.23391330461733334,0.4012190441974306,6.2481273792397246e-09,5e-12,3.2,7.110368957574806e-06,0.013271332288177933,13.271332288177932,0.040504024614031076,1.4924159289130698,1.0,1,1,1.5651318376638257,15547208.937506009
titanium_6al4v,114.0,950.0,0.10182725079688949,117.7346712485361,49.159007458340604,68.5756637901955,0.41754061855378766,86090,2.3949765736891533,0.005121146454933841,5.12114645493384,8.239185193807833e-05,0.004020747482570393,0.0011003989723634474,21.173929148097187,8.840975473710573,12.332953674386614,1.4178769609010766,0.3849805299654034,1.1914397615903758,1.55018926442924e-08,5e-12,3.2,0.0013345579377471327,0.028243503254044993,28.24350325404499,0.25753789032691116,2.706763518152997,1.0,1,2,5.12114645493384,2625557.8810663526
aluminum_2024,73.0,345.0,0.26313944547538837,189.95165249831138,22.147007625977846,167.80464487233354,0.11659286631462565,93021,8.576854070140978,0.005757015659031869,5.757015659031869,0.0001041225256799011,0.0036989812250704363,0.0020580344339614326,36.14435581929747,4.214174046067612,31.93018177322986,1.4148935642375815,1.095283509675681,2.160931523304171,8.288702162101733e-06,3.6e-10,2.9,0.7710233638208653,0.022786153498981027,22.786153498981026,0.1108974318804891,2.824911673395311,1.0,1,4,5.757015659031869,13591.480620450624
aluminum_2024,73.0,345.0,0.236465009656753,137.79632030501284,9.244989862598837,128.551330442414,0.06709170348043407,8684,14.904972569248145,0.009534582973701432,9.534582973701431,0.0002855967609812383,0.0029719511573142836,0.006562631816387148,33.78273721019935,2.2665413876641214,31.51619582253523,1.4165484294661148,1.0237193093999803,2.5962101353249176,7.980874701693392e-06,3.6e-10,2.9,0.06930591590950541,0.03758311662645808,37.58311662645808,0.10265572747740748,3.9550580237052957,1.0,1,4,9.534582973701431,12138.352623338697
steel_4340,210.0,1170.0,0.12144588888146755,314.92918495909396,68.9375131443061,245.99167181478788,0.21889845856382084,80063,4.568328194547087,0.005906419119182025,5.906419119182025,0.00010959693156151636,0.001414503909887393,0.004491915209294632,60.815477905199366,13.312414370270243,47.503063534929126,1.417634088430692,1.0135912984199895,3.6756799437910654,1.577019335386425e-06,1e-11,3.1,0.12626089904904333,0.025525815915085365,25.525815915085367,0.22825671287717336,3.000339225366436,1.0,1,4,5.906419119182025,30909.08892726692
aluminum_2024,73.0,345.0,0.15189605214345425,215.75802338710173,106.00897317264105,109.74905021446068,0.49133270461254325,7142,2.035280759070543,0.004223835149478364,4.223835149478364,5.6048473969381297e-05,0.004223835149478364,0.0,35.17616800537203,17.283201763984646,17.89296624138738,1.4153151507575314,1.0659444850112736,1.8008371151049958,1.5455437177391177e-06,3.6e-10,2.9,0.011038273232092779,0.02301232416286431,23.01232416286431,0.11084316177408503,2.336569245547696,1.0,1,4,4.223835149478364,41493.09241726726
aluminum_2024,73.0,345.0,0.27327255129885375,134.09718988536278,57.814123965584685,76.2830659197781,0.4311359843931772,181005,2.3194538062219454,0.009906043922263102,9.906043922263102,0.0003082835640648186,0.0007810591712858215,0.009124984750977281,33.4994112364944,14.442801640037874,19.05660959645653,1.4160951530290677,1.0151336738331638,2.6249464277219214,1.8553884456886452e-06,3.6e-10,2.9,0.33583458561187324,0.03064705899063261,30.64705899063261,0.18445544152861348,4.065615316129562,1.0,1,4,9.906043922263102,60939.58622247178
steel_4340,210.0,1170.0,0.22313310788427698,359.4749190937523,134.88150727086577,224.59341182288654,0.3752181309642028,78949,2.6651164148978816,0.004562662471268837,4.562662471268837,6.540132660128845e-05,0.0011049580823365485,0.003457704388932288,60.89056083185687,22.84724242869143,38.043318403165436,1.4148072346202496,1.0148426805309478,3.241062867867806,7.922514004002003e-07,1e-11,3.1,0.06254745581019541,0.024535317192619272,24.53531719261927,0.03839265759023493,2.5751906803781677,1.0,1,4,4.562662471268837,120980.83515944466
steel_4340,210.0,1170.0,0.29945521392049457,480.8516085671433,25.960446635157496,454.8911619319858,0.05398847830106101,169048,18.522470561655883,0.0035456958448582807,3.545695844858281,3.9495974111800866e-05,0.0035456958448582807,0.0,71.78152989163219,3.875375568971346,67.90615432266084,1.4144120952310335,1.1963588315272031,3.369093546277618,4.774394727978729e-06,1e-11,3.1,0.8071018799753482,0.01578981989877974,15.789819898779742,0.029538369836317042,2.1630057417857214,1.0,1,4,3.545695844858281,27481.839666598436
aluminum_2024,73.0,345.0,0.23835698056424226,191.8011792690989,21.919543066908638,169.88163620219026,0.11428262928537737,139367,8.750236201714266,0.004958194389380327,4.958194389380328,7.723194493773294e-05,0.003960152519484385,0.0009980418698959425,33.86816253691057,3.8705426637826568,29.99761987312791,1.414828016462237,1.0263079556639565,1.8792101122762281,6.915987720145859e-06,3.6e-10,2.9,0.9638604605935679,0.02705339238962259,27.05339238962259,0.09886213712960057,2.562368147649496,1.0,1,4,4.958194389380328,14792.167222409575
titanium_6al4v,114.0,950.0,0.1518857577581077,269.4325143502449,22.886190682699635,246.54632366754527,0.08494220060222228,133453,11.772711242588619,0.006829869756449378,6.829869756449377,0.00014654625229933336,0.0023319792010653246,0.004497890555384053,55.929421430603895,4.750768134724586,51.17865329587931,1.417128314678207,1.0168985714655254,3.6363271120155147,1.472496721130095e-06,5e-12,3.2,0.1965091049249746,0.025885162617865255,25.885162617865255,0.27389036007159245,3.253490755154823,1.0,1,4,6.829869756449377,41778.511525299284
steel_4340,210.0,1170.0,0.26723606306978626,52.73993670792758,5.032631459512914,47.70730524841467,0.09542353998988468,72312,10.47959444918942,0.003913122848629581,3.9131228486295813,4.810573310194174e-05,0.0035678688984057258,0.00034525395022385556,8.271505806982569,0.7892963651491645,7.482209441833405,1.4145174100623037,0.13785843011637616,0.4078153841408934,5.122625044794883e-09,1e-11,3.1,0.00037042726223920756,0.021267859644530398,21.267859644530397,0.06269741309638444,2.3401085565806827,1.0,1,1,3.9131228486295813,22711618.4603421
steel_4340,210.0,1170.0,0.10277811779153405,369.549525389768,129.37355692493944,240.17596846482857,0.3500844894564205,69487,2.8564533137492307,0.0043853034508565085,4.385303450856508,6.04156112983251e-05,0.0043853034508565085,0.0,61.45624679953187,21.514878784721894,39.941368014809974,1.4168328685636926,1.0242707799921977,3.2023796529008313,9.213212760650044e-07,1e-11,3.1,0.06401985150992896,0.020177927304814307,20.177927304814308,0.1846628378686344,2.469533152408087,1.0,1,4,4.385303450856508,45440.01169075359
aluminum_2024,73.0,345.0,0.20087327401084465,172.6511620766741,84.69256033755579,87.95860173911831,0.490541501828664,125184,2.0385634982405207,0.005905220388516866,5.905220388516867,0.00010955244983129606,0.00211016337851097,0.0037950570100058964,33.285550676003595,16.327944017800906,16.95760665820269,1.4154458155413978,1.0086530507879878,2.01468027536222,1.322695015737578e-06,3.6e-10,2.9,0.16558025285009295,0.021451300231207213,21.451300231207213,0.12678343935239708,2.8336529172486284,1.0,1,4,5.905220388516867,63875.46026190331
steel_4340,210.0,1170.0,0.20927270927022623,419.64439623916695,125.72370138307069,293.92069485609625,0.29959580661579305,163993,3.3378304299246007,0.003455205635440441,3.455205635440441,3.7505734196034915e-05,0.0028682530715219124,0.0005869525639185286,61.8481894092193,18.529458193781405,43.31873121543789,1.4146000729913493,1.0308031568203218,2.865205958238994,1.1849356241259529e-06,1e-11,3.1,0.1943211478072874,0.02181356050405023,21.81356050405023,0.1345276026854329,2.191457910183519,1.0,1,4,3.455205635440441,76559.02286090652
titanium_6al4v,114.0,950.0,0.23016378632077833,103.97916186075047,48.096212313095656,55.88294954765481,0.4625562608160508,144309,2.1618991779200663,0.0026684361114348086,2.6684361114348087,2.236987159329996e-05,0.0023065053391093716,0.000361930772325437,13.465518981844374,6.2285601101894885,7.236958871654886,1.414403893132186,0.2448276178517159,0.5482815600230352,2.8154611483582885e-09,5e-12,3.2,0.00040629638285843625,0.02019922323443146,20.19922323443146,0.093168638366145,1.8864854894893353,1.0,1,1,2.6684361114348087,35839694.60624732
aluminum_2024,73.0,345.0,0.17778228480930747,110.81787129250384,5.547610441040967,105.27026085146287,0.0500606118520184,176829,19.97578461398052,0.014642896079563799,14.6428960795638,0.0006736027214470586,0.0007108335883742141,0.013932062491189584,33.85638489914549,1.6948713431486593,32.16151355599683,1.424434072287229,1.0259510575498634,3.206544725058199,8.464051353392078e-06,3.6e-10,2.9,1.4966897367689678,0.04602667698671295,46.02667698671295,0.2861002985983604,5.542654099122742,1.0,1,4,14.6428960795638,7721.967809000951
aluminum_2024,73.0,345.0,0.08248248113392533,228.26493174964477,96.33273102899535,131.9322007206494,0.42202159696895825,137865,2.369546978595872,0.0033706117942971913,3.3706117942971914,3.56917091205126e-05,0.0030424296095386415,0.0003281821847585498,33.27512160820279,14.04281996043003,19.232301647772758,1.4166127647559716,1.0083370184303875,1.520367055431833,1.9054307107888331e-06,3.6e-10,2.9,0.26269220494290246,0.01801063437952935,18.01063437952935,0.2107068957721553,2.066440904429224,1.0,1,4,3.3706117942971914,17710.696340145805
aluminum_2024,73.0,345.0,0.218785015287417,122.25556615931096,57.62449106141293,64.63107509789802,0.4713445192861206,171201,2.121590384703231,0.011749790844056873,11.749790844056873,0.00043372069442847557,0.0010221020660667619,0.01072768877799011,33.31645979154521,15.703530724761244,17.61292906678397,1.4184048303016943,1.0095896906528852,2.838567952110072,1.4764342126169826e-06,3.6e-10,2.9,0.25276701363424003,0.03899484032511122,38.99484032511122,0.2599929676765068,4.691788032817932,1.0,1,4,11.749790844056873,58724.90984992736
titanium_6al4v,114.0,950.0,0.21659635339455163,125.12888993623942,46.40664185199331,78.7222480842461,0.3708707227854434,99826,2.6963573519350605,0.00821925536542067,8.21925536542067,0.0002122339320714338,0.004847213773079048,0.003372041592341621,28.47719861919828,10.561359234806698,17.91583938439158,1.4162779681832873,0.5177672476217869,2.032312946486275,5.120695098545489e-08,5e-12,3.2,0.0051117850890740205,0.036686414607138444,36.686414607138445,0.13598571535923454,3.7019426501366834,1.0,1,2,8.21925536542067,1742909.9359475314
titanium_6al4v,114.0,950.0,0.07620201624939303,335.45288287004195,167.6458695763593,167.80701329368264,0.4997598116970338,151043,2.0009612149570435,0.004282352637897576,4.282352637897576,5.7612235470184966e-05,0.0027435685977756914,0.0015387840401218842,55.20435673715201,27.58891892781497,27.615437809337042,1.418814686134954,1.0037155770391275,2.838667162179245,2.0448252033813182e-07,5e-12,3.2,0.030885653319432445,0.02542974922590273,25.42974922590273,0.1830977069692912,2.405355421088558,1.0,1,4,4.282352637897576,146753.6424370514
titanium_6al4v,114.0,950.0,0.24189190712947956,216.41596519422947,15.91950626169732,200.49645893253216,0.07355975908436259,157044,13.594389275434441,0.010519156962541633,10.519156962541633,0.00034762559381739647,0.0023742699435674555,0.008144887018974178,55.744882859582106,4.100580153336874,51.644302706245234,1.416936237029634,1.0135433247196746,4.498531330959992,1.5157994390107064e-06,5e-12,3.2,0.23804720709999738,0.0344683936320372,34.4683936320372,0.15767991556688243,4.472645290231589,1.0,1,4,10.519156962541633,64871.511833980585
steel_4340,210.0,1170.0,0.21945330007751107,446.07053206466827,65.60952839993863,380.4610036647297,0.14708330562940436,58505,6.798868136127092,0.003234884550137252,3.2348845501372523,3.2875127374066385e-05,0.003234884550137252,0.0,63.60883071786543,9.355797089204845,54.25303362866059,1.4145214868933493,1.0601471786310905,2.8514308111857085,2.3807537920712683e-06,1e-11,3.1,0.13928600060512955,0.018508222840846862,18.508222840846862,0.02958771403329015,2.1256966900581498,1.0,1,4,3.2348845501372523,40121.368619827175
steel_4340,210.0,1170.0,0.22830172082065442,340.1746718100412,77.49482065893814,262.6798511511031,0.22780890842517648,75083,4.389643964816454,0.004957580127140454,4.957580127140454,7.721280985544686e-05,0.001396468737023239,0.003561111390117215,60.06651532959279,13.683687290138664,46.382828039454125,1.414883414652675,1.0011085888265465,3.33251593577475,1.4645607698289668e-06,1e-11,3.1,0.10996361628106832,0.018960528894435082,18.960528894435082,0.11271998643930613,2.6540010945692294,1.0,1,4,4.957580127140454,66762.8112513028
steel_4340,210.0,1170.0,0.2588700564355486,282.13785622054763,48.08100367958394,234.0568525409637,0.17041670452758717,21132,5.867969356478897,0.005628095216017918,5.628095216017917,9.951137911649562e-05,0.0005661202489472923,0.005061974967070625,53.080886407627155,9.045869734991014,44.03501667263614,1.4148850249371585,0.8846814401271192,3.1377859674187856,1.2467354596295456e-06,1e-11,3.1,0.026346013732891558,0.029899116524637406,29.899116524637407,0.09108051471754969,2.92600415956547,1.0,1,4,5.628095216017917,88922.97826591125
